snippet_id,persona,wcag_criterion,expected,repetition,tool_name,iteration,elapsed_seconds,output_size_bytes,output_truncated,error
ha-2-5-5-pass-02-icon-with-padding,ade,2.5.5,passed,1,check_keyboard_navigation,1,1.705,1462,False,
ha-2-5-5-pass-02-icon-with-padding,ade,2.5.5,passed,1,validate_target_size,1,5.724,195,False,
ha-2-5-5-pass-02-icon-with-padding,ade,2.5.5,passed,2,check_keyboard_navigation,1,1.667,1462,False,
ha-2-5-5-pass-02-icon-with-padding,ade,2.5.5,passed,2,validate_target_size,1,5.766,195,False,
ha-2-5-5-fail-01-tiny-icons,ade,2.5.5,failed,0,check_keyboard_navigation,1,1.564,1462,False,
ha-2-5-5-fail-01-tiny-icons,ade,2.5.5,failed,0,validate_target_size,1,5.744,553,False,
ha-2-5-5-fail-01-tiny-icons,ade,2.5.5,failed,1,check_keyboard_navigation,1,1.623,1462,False,
ha-2-5-5-fail-01-tiny-icons,ade,2.5.5,failed,1,validate_target_size,1,5.681,553,False,
ha-2-5-5-fail-01-tiny-icons,ade,2.5.5,failed,2,check_keyboard_navigation,1,1.592,1462,False,
ha-2-5-5-fail-01-tiny-icons,ade,2.5.5,failed,2,validate_target_size,1,5.712,553,False,
ha-2-5-5-fail-02-short-buttons,ade,2.5.5,failed,0,validate_target_size,1,5.709,454,False,
ha-2-5-5-fail-02-short-buttons,ade,2.5.5,failed,0,check_keyboard_navigation,1,1.723,1462,False,
ha-2-5-5-fail-02-short-buttons,ade,2.5.5,failed,1,validate_target_size,1,5.821,454,False,
ha-2-5-5-fail-02-short-buttons,ade,2.5.5,failed,1,check_keyboard_navigation,1,1.617,1462,False,
ha-2-5-5-fail-02-short-buttons,ade,2.5.5,failed,2,check_keyboard_navigation,1,1.624,1462,False,
ha-2-5-5-fail-02-short-buttons,ade,2.5.5,failed,2,validate_target_size,1,5.757,454,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,0,check_aaa_color_contrast,1,1.659,1461,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,0,validate_target_size,1,5.825,274,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,0,check_wcag_text_spacing_and_reflow,1,1.796,1471,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,1,check_aaa_color_contrast,1,1.731,1461,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,1,validate_target_size,1,5.87,274,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,1,check_wcag_text_spacing_and_reflow,1,1.737,1471,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,2,check_aaa_color_contrast,1,1.705,1461,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,2,validate_target_size,1,5.955,274,False,
0411dce372604b1c0b14fe48aae6190882e8110c,elias,1.3.5,passed,2,check_wcag_text_spacing_and_reflow,1,1.741,1471,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,0,check_aaa_color_contrast,1,1.645,1461,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,0,validate_target_size,1,5.728,274,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,0,detect_animations_and_autoplay_media,1,5.696,156,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,0,check_wcag_text_spacing_and_reflow,1,1.761,1471,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,1,check_aaa_color_contrast,1,1.628,1461,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,1,validate_target_size,1,5.649,274,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,1,detect_animations_and_autoplay_media,1,5.79,156,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,1,check_wcag_text_spacing_and_reflow,1,1.696,1471,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,2,check_aaa_color_contrast,1,1.62,1461,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,2,validate_target_size,1,5.711,274,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,2,detect_animations_and_autoplay_media,1,6.077,156,False,
35d0948a2cb309923e9a7cc5dd99a8ffc975088b,elias,1.3.5,passed,2,check_wcag_text_spacing_and_reflow,1,1.645,1471,False,
130d7f761a6a43b896b2f1d0ded311da6a7aebf1,elias,1.3.5,failed,0,check_aaa_color_contrast,1,1.694,1461,False,
130d7f761a6a43b896b2f1d0ded311da6a7aebf1,elias,1.3.5,failed,0,validate_autocomplete_and_autofill,1,5.517,349,False,
130d7f761a6a43b896b2f1d0ded311da6a7aebf1,elias,1.3.5,failed,1,check_aaa_color_contrast,1,1.692,1461,False,
130d7f761a6a43b896b2f1d0ded311da6a7aebf1,elias,1.3.5,failed,1,validate_autocomplete_and_autofill,1,5.473,349,False,
130d7f761a6a43b896b2f1d0ded311da6a7aebf1,elias,1.3.5,failed,2,check_aaa_color_contrast,1,1.639,1461,False,
130d7f761a6a43b896b2f1d0ded311da6a7aebf1,elias,1.3.5,failed,2,validate_autocomplete_and_autofill,1,5.379,349,False,
2512c24c9a793fa8a30958e203090f955a3fc262,elias,1.3.5,failed,0,check_aaa_color_contrast,1,1.597,1461,False,
2512c24c9a793fa8a30958e203090f955a3fc262,elias,1.3.5,failed,0,validate_target_size,1,5.654,274,False,
2512c24c9a793fa8a30958e203090f955a3fc262,elias,1.3.5,failed,0,check_wcag_text_spacing_and_reflow,1,1.644,1471,False,
2512c24c9a793fa8a30958e203090f955a3fc262,elias,1.3.5,failed,0,validate_autocomplete_and_autofill,1,5.404,355,False,
2512c24c9a793fa8a30958e203090f955a3fc262,elias,1.3.5,failed,1,check_aaa_color_contrast,1,1.69,1461,False,
2512c24c9a793fa8a30958e203090f955a3fc262,elias,1.3.5,failed,1,validate_autocomplete_and_autofill,1,5.456,355,False,
2512c24c9a793fa8a30958e203090f955a3fc262,elias,1.3.5,failed,2,validate_autocomplete_and_autofill,1,5.71,355,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,0,check_aaa_color_contrast,1,1.707,1461,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,0,validate_target_size,1,5.647,274,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,0,validate_autocomplete_and_autofill,1,5.519,325,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,1,check_aaa_color_contrast,1,1.68,1461,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,1,validate_target_size,1,5.692,274,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,1,check_wcag_text_spacing_and_reflow,1,1.591,1471,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,2,check_aaa_color_contrast,1,1.634,1461,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,2,validate_target_size,1,5.653,274,False,
3a6b86ed813d4c34e566641e9fcd571e16aeae6f,elias,1.3.5,inapplicable,2,check_wcag_text_spacing_and_reflow,1,1.715,1471,False,
41c0b66bc0208aef009343935649f2bec3ae778d,elias,1.3.5,inapplicable,0,validate_target_size,1,5.672,273,False,
41c0b66bc0208aef009343935649f2bec3ae778d,elias,1.3.5,inapplicable,0,check_aaa_color_contrast,1,1.591,1461,False,
41c0b66bc0208aef009343935649f2bec3ae778d,elias,1.3.5,inapplicable,1,check_aaa_color_contrast,1,1.615,1461,False,
41c0b66bc0208aef009343935649f2bec3ae778d,elias,1.3.5,inapplicable,1,validate_target_size,1,5.777,273,False,
41c0b66bc0208aef009343935649f2bec3ae778d,elias,1.3.5,inapplicable,2,validate_target_size,1,5.655,273,False,
41c0b66bc0208aef009343935649f2bec3ae778d,elias,1.3.5,inapplicable,2,check_aaa_color_contrast,1,1.637,1461,False,
0dcc810409a65f29f559c4826afbaa71bcba6ae0,elias,1.4.12,passed,0,check_aaa_color_contrast,1,1.568,1461,False,
0dcc810409a65f29f559c4826afbaa71bcba6ae0,elias,1.4.12,passed,0,check_wcag_text_spacing_and_reflow,1,1.635,1471,False,
0dcc810409a65f29f559c4826afbaa71bcba6ae0,elias,1.4.12,passed,1,check_aaa_color_contrast,1,1.805,1461,False,
0dcc810409a65f29f559c4826afbaa71bcba6ae0,elias,1.4.12,passed,1,check_wcag_text_spacing_and_reflow,1,1.645,1471,False,
0dcc810409a65f29f559c4826afbaa71bcba6ae0,elias,1.4.12,passed,2,check_aaa_color_contrast,1,1.636,1461,False,
0dcc810409a65f29f559c4826afbaa71bcba6ae0,elias,1.4.12,passed,2,check_wcag_text_spacing_and_reflow,1,1.597,1471,False,
15905a239d6755102be6a60aa152ad963d5b1dbb,elias,1.4.12,passed,0,check_aaa_color_contrast,1,1.736,1461,False,
15905a239d6755102be6a60aa152ad963d5b1dbb,elias,1.4.12,passed,0,check_wcag_text_spacing_and_reflow,1,1.623,1471,False,
15905a239d6755102be6a60aa152ad963d5b1dbb,elias,1.4.12,passed,1,check_aaa_color_contrast,1,1.765,1461,False,
15905a239d6755102be6a60aa152ad963d5b1dbb,elias,1.4.12,passed,1,check_wcag_text_spacing_and_reflow,1,2.548,1471,False,
15905a239d6755102be6a60aa152ad963d5b1dbb,elias,1.4.12,passed,2,check_aaa_color_contrast,1,1.642,1461,False,
15905a239d6755102be6a60aa152ad963d5b1dbb,elias,1.4.12,passed,2,check_wcag_text_spacing_and_reflow,1,1.706,1471,False,
1134eadf72b2a40c03b8bbf486ebfd3bb34cf986,elias,1.4.12,failed,0,check_aaa_color_contrast,1,1.603,1461,False,
1134eadf72b2a40c03b8bbf486ebfd3bb34cf986,elias,1.4.12,failed,0,check_wcag_text_spacing_and_reflow,1,1.658,1471,False,
1134eadf72b2a40c03b8bbf486ebfd3bb34cf986,elias,1.4.12,failed,1,check_aaa_color_contrast,1,1.565,1461,False,
1134eadf72b2a40c03b8bbf486ebfd3bb34cf986,elias,1.4.12,failed,1,check_wcag_text_spacing_and_reflow,1,1.607,1471,False,
1134eadf72b2a40c03b8bbf486ebfd3bb34cf986,elias,1.4.12,failed,2,check_aaa_color_contrast,1,1.688,1461,False,
1134eadf72b2a40c03b8bbf486ebfd3bb34cf986,elias,1.4.12,failed,2,check_wcag_text_spacing_and_reflow,1,1.682,1471,False,
31d185e51a8be241f8a75d09deae69d3937f0329,elias,1.4.12,failed,0,check_aaa_color_contrast,1,1.783,1461,False,
31d185e51a8be241f8a75d09deae69d3937f0329,elias,1.4.12,failed,0,check_wcag_text_spacing_and_reflow,1,1.709,1471,False,
31d185e51a8be241f8a75d09deae69d3937f0329,elias,1.4.12,failed,1,check_aaa_color_contrast,1,2.139,1461,False,
31d185e51a8be241f8a75d09deae69d3937f0329,elias,1.4.12,failed,1,check_wcag_text_spacing_and_reflow,1,2.005,1471,False,
31d185e51a8be241f8a75d09deae69d3937f0329,elias,1.4.12,failed,2,check_aaa_color_contrast,1,1.99,1461,False,
31d185e51a8be241f8a75d09deae69d3937f0329,elias,1.4.12,failed,2,check_wcag_text_spacing_and_reflow,1,2.118,1471,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,0,check_aaa_color_contrast,1,1.999,1461,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,0,detect_animations_and_autoplay_media,1,6.535,156,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,0,validate_target_size,1,6.339,195,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,0,check_wcag_text_spacing_and_reflow,1,0.003,177,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,0,analyze_heading_structure,1,0.002,384,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,1,check_aaa_color_contrast,1,2.059,1461,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,1,detect_animations_and_autoplay_media,1,6.646,156,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,1,check_wcag_text_spacing_and_reflow,1,0.003,177,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,2,check_aaa_color_contrast,1,2.044,1461,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,2,detect_animations_and_autoplay_media,1,6.479,156,False,
0128de1beb7862298366680f6920bd3b3874d752,elias,1.4.12,inapplicable,2,check_wcag_text_spacing_and_reflow,1,0.003,177,False,
0f8063a09807c4bf8d5f7c796cbf0f2aa20e7e57,elias,1.4.12,inapplicable,0,check_aaa_color_contrast,1,1.954,1461,False,
0f8063a09807c4bf8d5f7c796cbf0f2aa20e7e57,elias,1.4.12,inapplicable,0,check_wcag_text_spacing_and_reflow,1,1.955,1471,False,
0f8063a09807c4bf8d5f7c796cbf0f2aa20e7e57,elias,1.4.12,inapplicable,1,check_aaa_color_contrast,1,1.926,1461,False,
0f8063a09807c4bf8d5f7c796cbf0f2aa20e7e57,elias,1.4.12,inapplicable,1,check_wcag_text_spacing_and_reflow,1,2.063,1471,False,
0f8063a09807c4bf8d5f7c796cbf0f2aa20e7e57,elias,1.4.12,inapplicable,2,check_aaa_color_contrast,1,2.054,1461,False,
0f8063a09807c4bf8d5f7c796cbf0f2aa20e7e57,elias,1.4.12,inapplicable,2,check_wcag_text_spacing_and_reflow,1,1.96,1471,False,
04344f745bd9bad51292748e7893f146c045aae4,elias,1.4.3,passed,0,check_aaa_color_contrast,1,1.936,1461,False,
04344f745bd9bad51292748e7893f146c045aae4,elias,1.4.3,passed,0,check_wcag_text_spacing_and_reflow,1,2.007,1471,False,
04344f745bd9bad51292748e7893f146c045aae4,elias,1.4.3,passed,1,check_aaa_color_contrast,1,2.05,1461,False,
04344f745bd9bad51292748e7893f146c045aae4,elias,1.4.3,passed,1,check_wcag_text_spacing_and_reflow,1,2.188,1471,False,
04344f745bd9bad51292748e7893f146c045aae4,elias,1.4.3,passed,2,check_aaa_color_contrast,1,1.975,1461,False,
04344f745bd9bad51292748e7893f146c045aae4,elias,1.4.3,passed,2,check_wcag_text_spacing_and_reflow,1,2.127,1471,False,
173cb00f20c52f35970c322dedf7bc11450b70c1,elias,1.4.3,passed,0,check_aaa_color_contrast,1,1.987,1461,False,
173cb00f20c52f35970c322dedf7bc11450b70c1,elias,1.4.3,passed,0,validate_target_size,1,6.467,272,False,
173cb00f20c52f35970c322dedf7bc11450b70c1,elias,1.4.3,passed,1,check_aaa_color_contrast,1,2.021,1461,False,
173cb00f20c52f35970c322dedf7bc11450b70c1,elias,1.4.3,passed,1,validate_target_size,1,6.477,272,False,
173cb00f20c52f35970c322dedf7bc11450b70c1,elias,1.4.3,passed,2,check_aaa_color_contrast,1,2.015,1461,False,
173cb00f20c52f35970c322dedf7bc11450b70c1,elias,1.4.3,passed,2,validate_target_size,1,6.365,272,False,
19123c99ec390011b87736827720d5e1e794bad2,elias,1.4.3,failed,0,check_aaa_color_contrast,1,2.019,1461,False,
19123c99ec390011b87736827720d5e1e794bad2,elias,1.4.3,failed,0,validate_target_size,1,6.496,282,False,
19123c99ec390011b87736827720d5e1e794bad2,elias,1.4.3,failed,1,check_aaa_color_contrast,1,2.175,1461,False,
19123c99ec390011b87736827720d5e1e794bad2,elias,1.4.3,failed,1,validate_target_size,1,6.681,282,False,
19123c99ec390011b87736827720d5e1e794bad2,elias,1.4.3,failed,2,check_aaa_color_contrast,1,2.203,1461,False,
19123c99ec390011b87736827720d5e1e794bad2,elias,1.4.3,failed,2,validate_target_size,1,6.479,282,False,
308839f424ef1d9dbb5aab0cd9079827ecb00895,elias,1.4.3,failed,0,check_aaa_color_contrast,1,2.003,1461,False,
308839f424ef1d9dbb5aab0cd9079827ecb00895,elias,1.4.3,failed,0,check_wcag_text_spacing_and_reflow,1,2.087,1471,False,
308839f424ef1d9dbb5aab0cd9079827ecb00895,elias,1.4.3,failed,1,check_aaa_color_contrast,1,2.08,1461,False,
308839f424ef1d9dbb5aab0cd9079827ecb00895,elias,1.4.3,failed,1,check_wcag_text_spacing_and_reflow,1,2.125,1471,False,
308839f424ef1d9dbb5aab0cd9079827ecb00895,elias,1.4.3,failed,2,check_aaa_color_contrast,1,2.07,1461,False,
308839f424ef1d9dbb5aab0cd9079827ecb00895,elias,1.4.3,failed,2,check_wcag_text_spacing_and_reflow,1,2.044,1471,False,
20f9cd78dd0fa87ee8d40ea3ed35a1fe3ff66508,elias,1.4.3,inapplicable,0,check_aaa_color_contrast,1,2.4,1461,False,
20f9cd78dd0fa87ee8d40ea3ed35a1fe3ff66508,elias,1.4.3,inapplicable,0,detect_animations_and_autoplay_media,1,6.457,156,False,
20f9cd78dd0fa87ee8d40ea3ed35a1fe3ff66508,elias,1.4.3,inapplicable,0,validate_target_size,1,6.384,195,False,
20f9cd78dd0fa87ee8d40ea3ed35a1fe3ff66508,elias,1.4.3,inapplicable,0,check_wcag_text_spacing_and_reflow,1,0.005,177,False,
20f9cd78dd0fa87ee8d40ea3ed35a1fe3ff66508,elias,1.4.3,inapplicable,0,analyze_heading_structure,1,0.003,384,False,
20f9cd78dd0fa87ee8d40ea3ed35a1fe3ff66508,elias,1.4.3,inapplicable,1,check_aaa_color_contrast,1,1.999,1461,False,
20f9cd78dd0fa87ee8d40ea3ed35a1fe3ff66508,elias,1.4.3,inapplicable,1,detect_animations_and_autoplay_media,1,6.388,156,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,0,check_aaa_color_contrast,1,2.019,1461,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,0,detect_animations_and_autoplay_media,1,6.494,156,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,0,validate_target_size,1,6.475,195,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,0,check_wcag_text_spacing_and_reflow,1,2.04,1471,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,0,analyze_heading_structure,1,0.004,384,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,1,check_aaa_color_contrast,1,2.097,1461,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,1,detect_animations_and_autoplay_media,1,6.753,156,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,1,check_wcag_text_spacing_and_reflow,1,2.114,1471,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,2,check_aaa_color_contrast,1,2.019,1461,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,2,detect_animations_and_autoplay_media,1,6.605,156,False,
2347a45232c34aa309087ed099f4781cd70b5b1e,elias,1.4.3,inapplicable,2,check_wcag_text_spacing_and_reflow,1,2.063,1471,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,0,check_aaa_color_contrast,1,2.04,1461,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,0,detect_animations_and_autoplay_media,1,6.487,156,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,0,validate_target_size,1,6.559,294,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,0,check_wcag_text_spacing_and_reflow,1,2.125,1471,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,0,analyze_heading_structure,1,0.006,386,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,1,check_aaa_color_contrast,1,2.028,1461,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,1,detect_animations_and_autoplay_media,1,6.702,156,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,1,validate_target_size,1,6.534,294,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,1,check_wcag_text_spacing_and_reflow,1,1.973,1471,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,1,analyze_heading_structure,1,0.005,386,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,1,validate_autocomplete_and_autofill,1,6.152,236,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,2,check_aaa_color_contrast,1,1.919,1461,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,2,detect_animations_and_autoplay_media,1,6.582,156,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,2,validate_target_size,1,6.372,294,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,2,check_wcag_text_spacing_and_reflow,1,2.04,1471,False,
18adb94ce561c2d1f29dec32d91f3dd39a8e45b2,elias,2.2.2,passed,2,analyze_heading_structure,1,0.004,386,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,0,check_aaa_color_contrast,1,2.121,1461,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,0,detect_animations_and_autoplay_media,1,7.355,156,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,0,validate_target_size,1,6.75,295,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,0,check_wcag_text_spacing_and_reflow,1,2.055,1471,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,0,analyze_heading_structure,1,0.008,386,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,1,check_aaa_color_contrast,1,2.443,1461,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,1,detect_animations_and_autoplay_media,1,6.952,156,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,1,validate_target_size,1,6.689,295,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,1,check_wcag_text_spacing_and_reflow,1,2.155,1471,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,1,analyze_heading_structure,1,0.004,386,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,1,validate_autocomplete_and_autofill,1,6.162,236,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,2,check_aaa_color_contrast,1,2.14,1461,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,2,detect_animations_and_autoplay_media,1,6.591,156,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,2,validate_target_size,1,6.63,295,False,
337477ac8e969c4d134079babf891b0f1fd33eba,elias,2.2.2,passed,2,check_wcag_text_spacing_and_reflow,1,2.056,1471,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,0,check_aaa_color_contrast,1,2.054,1461,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,0,detect_animations_and_autoplay_media,1,6.483,156,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,0,check_wcag_text_spacing_and_reflow,1,2.068,1471,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,0,validate_target_size,1,6.554,195,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,0,analyze_heading_structure,1,0.003,386,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,1,check_aaa_color_contrast,1,2.465,1461,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,1,detect_animations_and_autoplay_media,1,7.345,156,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,1,check_wcag_text_spacing_and_reflow,1,2.497,1471,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,1,validate_target_size,1,7.259,195,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,2,check_aaa_color_contrast,1,2.469,1461,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,2,detect_animations_and_autoplay_media,1,7.493,156,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,2,check_wcag_text_spacing_and_reflow,1,2.937,1471,False,
8f0a05348afb0a218f3934157dad1b4d1673ea6a,elias,2.2.2,failed,2,validate_target_size,1,7.546,195,False,
axe-blink-failed-01,elias,2.2.2,failed,0,check_aaa_color_contrast,1,2.594,1461,False,
axe-blink-failed-01,elias,2.2.2,failed,0,detect_animations_and_autoplay_media,1,7.406,156,False,
axe-blink-failed-01,elias,2.2.2,failed,0,check_wcag_text_spacing_and_reflow,1,2.589,1471,False,
axe-blink-failed-01,elias,2.2.2,failed,0,analyze_heading_structure,1,0.004,405,False,
axe-blink-failed-01,elias,2.2.2,failed,1,check_aaa_color_contrast,1,2.63,1461,False,
axe-blink-failed-01,elias,2.2.2,failed,1,detect_animations_and_autoplay_media,1,7.159,156,False,
axe-blink-failed-01,elias,2.2.2,failed,1,check_wcag_text_spacing_and_reflow,1,4.815,1471,False,
axe-blink-failed-01,elias,2.2.2,failed,1,analyze_heading_structure,1,0.029,405,False,
axe-blink-failed-01,elias,2.2.2,failed,2,check_aaa_color_contrast,1,6.681,1461,False,
axe-blink-failed-01,elias,2.2.2,failed,2,detect_animations_and_autoplay_media,1,6.272,156,False,
axe-blink-failed-01,elias,2.2.2,failed,2,check_wcag_text_spacing_and_reflow,1,1.036,1471,False,
axe-blink-failed-01,elias,2.2.2,failed,2,analyze_heading_structure,1,0.003,405,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,0,check_aaa_color_contrast,1,0.849,1461,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,0,detect_animations_and_autoplay_media,1,5.352,156,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,0,validate_target_size,1,5.459,195,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,0,check_wcag_text_spacing_and_reflow,1,0.003,177,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,1,check_aaa_color_contrast,1,0.949,1461,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,1,detect_animations_and_autoplay_media,1,5.509,156,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,1,check_wcag_text_spacing_and_reflow,1,0.003,177,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,2,check_aaa_color_contrast,1,0.814,1461,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,2,detect_animations_and_autoplay_media,1,5.224,156,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,2,validate_target_size,1,5.289,195,False,
0d1564a1311c77d8693a9f839e1d752df501d441,elias,2.2.2,inapplicable,2,check_wcag_text_spacing_and_reflow,1,0.002,177,False,
